index,brand,product,name,specific,lightness,hex,lightToDark,numbers,id
2727,Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,380N,0.494117647058824,#B1764B,True,380.0,116.0
2728,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y383,0.641176470588235,#C0A487,True,383.0,122.0
2729,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,385,0.449019607843137,#A46B41,True,385.0,96.0
2730,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,385,0.6,#D4965E,True,385.0,97.0
2731,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y385,0.552941176470588,#AE8A6C,True,385.0,122.0
2732,FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,385,0.57843137254902,#C49663,True,385.0,99.0
2733,Revlon,ColorStay Full Cover Foundation,Early Tan,390,0.674509803921569,#DCA57C,True,390.0,113.0
2734,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque C,390,0.674509803921569,#D3AD85,True,390.0,88.0
2735,ZOEVA,Authentik Skin Natural Luminous Foundation,Soulful,390N,0.376470588235294,#A1411F,True,390.0,78.0
2736,Exa,High Fidelity Foundation,Allie,390,0.680392156862745,#CEA98D,False,390.0,115.0
2737,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Cool,390,0.556862745098039,#C97F53,True,390.0,95.0
2738,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,390,0.484313725490196,#AC714B,True,390.0,96.0
2739,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,390,0.611764705882353,#CD926B,True,390.0,97.0
2740,Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,390C,0.649019607843137,#CF957C,True,390.0,98.0
2741,FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,390,0.505882352941176,#B07C52,True,390.0,99.0
2742,Anastasia Beverly Hills,Luminous Foundation,,400N,0.374509803921569,#8E5A31,True,400.0,91.0
2743,Revlon,ColorStay Makeup For Combo/Oily Skin,Caramel,400,0.611764705882353,#C69072,True,400.0,111.0
2744,Almay,Clear Complexion Make Myself Clear Makeup,Neutral,400,0.66078431372549,#CF9D82,True,400.0,92.0
2745,Revlon,ColorStay Makeup For Normal/Dry Skin,Caramel,400,0.611764705882353,#C69072,True,400.0,112.0
2746,Almay,Smart Shade Skintone Matching Makeup,Medium Meets Deep,400,0.694117647058824,#DDA785,True,400.0,128.0
2747,Juvia's Place,I Am Magic Foundation,Ethiopia,400,0.625490196078431,#D99C66,False,400.0,93.0
2748,ZOEVA,Authentik Skin Natural Luminous Foundation,Spirited,400C,0.376470588235294,#9F4221,True,400.0,78.0
2749,Exa,High Fidelity Foundation,Lydia,400,0.67843137254902,#D59F85,False,400.0,115.0
2750,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Warm,400,0.535294117647059,#D07741,True,400.0,95.0
2751,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,400,0.405882352941176,#995E36,True,400.0,96.0
2752,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,400,0.519607843137255,#C67943,True,400.0,97.0
2753,Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,400W,0.598039215686274,#C6926B,True,400.0,98.0
2754,FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,400,0.484313725490196,#B17646,True,400.0,99.0
2755,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,400G,0.786274509803922,#ECC8A5,True,400.0,100.0
2756,HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Macchiato,400G,0.484313725490196,#AF8048,True,400.0,101.0
2757,La Mer,The Soft Fluid Long Wear Foundation SPF 20,Dusk,400,0.605882352941176,#C6856F,True,400.0,118.0
2758,Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,,400,0.641176470588235,#CE9F79,True,400.0,102.0
2759,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y405,0.549019607843137,#AE856A,True,405.0,122.0
2760,MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,,Y405,0.627450980392157,#CF9C71,True,405.0,125.0
2761,MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,,Y405Golden,0.745098039215686,#EFB28D,True,405.0,126.0
2762,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,405N,0.723529411764706,#E4B38D,True,405.0,100.0
2763,MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y405,0.66078431372549,#CBAD86,True,405.0,123.0
2764,MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,,Y405,0.664705882352941,#D8A37B,True,405.0,124.0
2765,Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,,N405,0.519607843137255,#AE745B,True,405.0,107.0
2766,Anastasia Beverly Hills,Luminous Foundation,,410C,0.347058823529412,#86562B,True,410.0,91.0
2767,Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Bisque,410,0.725490196078431,#F0B882,True,410.0,120.0
2768,Revlon,ColorStay Makeup For Combo/Oily Skin,Cappuccino,410,0.568627450980392,#BA8468,True,410.0,111.0
2769,Revlon,ColorStay Makeup For Normal/Dry Skin,Cappuccino,410,0.568627450980392,#BA8468,True,410.0,112.0
2770,Revlon,ColorStay Full Cover Foundation,Toast,410,0.598039215686274,#D19660,True,410.0,113.0
2771,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque W,410,0.664705882352941,#DFA774,True,410.0,88.0
2772,Juvia's Place,I Am Magic Foundation,Nairobi,410,0.450980392156863,#B26634,False,410.0,93.0
2773,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Bisque W,410,0.633333333333333,#DB9B68,True,410.0,89.0
2774,ZOEVA,Authentik Skin Natural Luminous Foundation,Strong,410W,0.284313725490196,#76301B,True,410.0,78.0
2775,Exa,High Fidelity Foundation,James,410,0.780392156862745,#EFC39F,False,410.0,115.0
2776,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Warm,410,0.517647058823529,#C77341,True,410.0,95.0
2777,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,410,0.423529411764706,#9A623E,True,410.0,96.0
2778,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,410,0.535294117647059,#C67A4B,True,410.0,97.0
2779,Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,410N,0.554901960784314,#B98662,True,410.0,98.0
2780,MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,,R410Golden,0.733333333333333,#E5AB91,True,410.0,126.0
2781,FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,410,0.5,#B2784D,True,410.0,99.0
2782,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,410G,0.688235294117647,#DBAC84,True,410.0,100.0
2783,Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,410W,0.543137254901961,#BF8456,True,410.0,116.0
2784,MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,R410,0.668627450980392,#CBAA8A,True,410.0,123.0
2785,MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,,R410,0.625490196078431,#D1936E,True,410.0,124.0
2786,HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Brown Sugar,410G,0.549019607843137,#C09258,True,410.0,101.0
2787,Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,,410,0.719607843137255,#E6AE89,True,410.0,117.0
2788,La Mer,The Soft Fluid Long Wear Foundation SPF 20,Espresso,410,0.229411764705882,#5D2D18,True,410.0,118.0
2789,Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,Sunstone,410,0.615686274509804,#C89272,True,410.0,119.0
2790,Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,,410,0.67843137254902,#D8A982,True,410.0,102.0
2791,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y412,0.590196078431373,#B3957A,True,412.0,122.0
2792,MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,,Y412,0.63921568627451,#CC9B7A,True,412.0,125.0
2793,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque W,415,0.609803921568628,#D39C64,True,415.0,88.0
2794,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y415,0.490196078431373,#997861,True,415.0,122.0
2795,MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,,Y415,0.707843137254902,#E0A989,True,415.0,126.0
2796,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,415N,0.682352941176471,#DAAA82,True,415.0,100.0
2797,MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y415,0.668627450980392,#CCB189,True,415.0,123.0
2798,MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,,Y415,0.629411764705882,#CC9975,True,415.0,124.0
2799,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque C,418,0.992156862745098,#FDFDFD,True,418.0,88.0
2800,Anastasia Beverly Hills,Luminous Foundation,,420C,0.343137254901961,#7F5430,True,420.0,91.0
2801,Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,Bisque N,420,0.635294117647059,#D1A173,True,420.0,110.0
2802,Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Bisque,420,0.592156862745098,#D58D59,True,420.0,120.0
2803,Revlon,ColorStay Full Cover Foundation,Mahogany,420,0.403921568627451,#945A3A,True,420.0,113.0
2804,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque N,420,0.635294117647059,#D1A173,True,420.0,88.0
2805,Juvia's Place,I Am Magic Foundation,Havana,420,0.57843137254902,#D68751,False,420.0,93.0
2806,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Bisque N,420,0.582352941176471,#D18A58,True,420.0,89.0
2807,ZOEVA,Authentik Skin Natural Luminous Foundation,Trusted,420N,0.272549019607843,#6D281E,True,420.0,78.0
2808,Exa,High Fidelity Foundation,Annica,420,0.770588235294118,#F5C294,False,420.0,115.0
2809,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Cool,420,0.450980392156863,#AD6639,True,420.0,95.0
2810,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,420,0.417647058823529,#9B5E3A,True,420.0,96.0
2811,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,420,0.53921568627451,#CE8045,True,420.0,97.0
2812,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,R420,0.547058823529412,#A9816E,True,420.0,122.0
2813,Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,420N,0.607843137254902,#C49272,True,420.0,98.0
2814,FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,420,0.582352941176471,#C59264,True,420.0,99.0
2815,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,420G,0.701960784313725,#E4B282,True,420.0,100.0
2816,Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,420N,0.549019607843137,#BF7E59,True,420.0,116.0
2817,HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Toffee,420G,0.445098039215686,#A17642,True,420.0,101.0
2818,Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,,420,0.613725490196078,#C59B74,True,420.0,117.0
2819,La Mer,The Soft Fluid Long Wear Foundation SPF 20,Terra,420,0.352941176470588,#814C33,True,420.0,118.0
2820,Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,,420,0.641176470588235,#C4A283,True,420.0,102.0
2821,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y422,0.637254901960784,#BFA386,True,422.0,122.0
2822,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque W,425,0.603921568627451,#CF9A65,True,425.0,88.0
2823,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y425,0.52156862745098,#A57E65,True,425.0,122.0
2824,MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,,Y425,0.690196078431373,#E1AA7F,True,425.0,126.0
2825,MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y425,0.654901960784314,#C9AC85,True,425.0,123.0
2826,Anastasia Beverly Hills,Luminous Foundation,,430W,0.362745098039216,#8B562E,True,430.0,91.0
2827,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque C,430,0.594117647058824,#C99366,True,430.0,88.0
2828,Juvia's Place,I Am Magic Foundation,Rio,430,0.447058823529412,#B06B34,False,430.0,93.0
2829,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Dore 30 W,430,0.592156862745098,#CB8C63,True,430.0,89.0
2830,ZOEVA,Authentik Skin Natural Luminous Foundation,Warrior,430N,0.225490196078431,#57241C,True,430.0,78.0
2831,Exa,High Fidelity Foundation,Dana,430,0.719607843137255,#D9AA96,False,430.0,115.0
2832,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Neutral,430,0.507843137254902,#C4733F,True,430.0,95.0
2833,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,430,0.370588235294118,#8B5432,True,430.0,96.0
2834,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,430,0.47843137254902,#AB6C49,True,430.0,97.0
2835,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,R430,0.47843137254902,#98705C,True,430.0,122.0
2836,Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,430W,0.609803921568628,#C8926F,True,430.0,98.0
2837,FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,430,0.466666666666667,#9E6F50,True,430.0,99.0
2838,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,430N,0.676470588235294,#DBA97E,True,430.0,100.0
2839,Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,430C,0.480392156862745,#A9694C,True,430.0,116.0
2840,HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Gingerbread,430N,0.445098039215686,#AB7A38,True,430.0,101.0
2841,Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,,430,0.641176470588235,#CF9478,True,430.0,117.0
2842,La Mer,The Soft Fluid Long Wear Foundation SPF 20,Chestnut,430,0.586274509803922,#C28B69,True,430.0,118.0
2843,MAKE UP FOR EVER,Water Blend Face & Body Foundation,,R430,0.558823529411765,#B27D6B,True,430.0,129.0
2844,Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,,W430,0.431372549019608,#915C4B,True,430.0,107.0
2845,MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y433,0.650980392156863,#CFAA7D,True,433.0,123.0
2846,MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,,Y434,0.572549019607843,#C68D5E,True,434.0,125.0
2847,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque W,435,0.994117647058824,#FEFEFD,True,435.0,88.0
2848,Juvia's Place,I Am Magic Foundation,Punta Cana,435,0.482352941176471,#B8753E,False,435.0,93.0
2849,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y435,0.641176470588235,#C59C82,True,435.0,122.0
2850,Anastasia Beverly Hills,Luminous Foundation,,440C,0.323529411764706,#7A4F2B,True,440.0,91.0
2851,Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Bisque,440,0.570588235294118,#D08453,True,440.0,120.0
2852,Juvia's Place,I Am Magic Foundation,Savanna,440,0.523529411764706,#BF7E4C,False,440.0,93.0
2853,Revlon,ColorStay Light Cover Liquid Foundation,Caramel,440,0.482352941176471,#B07646,True,440.0,114.0
2854,ZOEVA,Authentik Skin Natural Luminous Foundation,Wise,440C,0.201960784313725,#452722,True,440.0,78.0
2855,Exa,High Fidelity Foundation,Katey,440,0.656862745098039,#D0A57F,False,440.0,115.0
2856,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Neutral,440,0.505882352941176,#C46B3E,True,440.0,95.0
2857,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,440,0.380392156862745,#8D5435,True,440.0,96.0
2858,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,440,0.552941176470588,#C38057,True,440.0,97.0
2859,Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,440C,0.525490196078431,#B07A5C,True,440.0,98.0
2860,FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,440,0.486274509803922,#AB754D,True,440.0,99.0
2861,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,440G,0.633333333333333,#D69D6D,True,440.0,100.0
2862,Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,440O,0.480392156862745,#AA6C4B,True,440.0,116.0
2863,HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Cinnamon,440G,0.423529411764706,#A06838,True,440.0,101.0
2864,Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,,440,0.517647058823529,#AF8259,True,440.0,117.0
2865,La Mer,The Soft Fluid Long Wear Foundation SPF 20,Amber,440,0.574509803921569,#B18D74,True,440.0,118.0
2866,Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,Amber,440,0.588235294117647,#C18B6B,True,440.0,119.0
2867,Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,,440,0.690196078431373,#CDAF93,True,440.0,102.0
2868,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,445,0.337254901960784,#864C26,True,445.0,96.0
2869,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,445,0.472549019607843,#AF7142,True,445.0,97.0
2870,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y445,0.462745098039216,#9A7352,True,445.0,122.0
2871,MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,,Y445,0.582352941176471,#C28B67,True,445.0,125.0
2872,MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,,Y445,0.701960784313725,#E4A682,True,445.0,126.0
2873,FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,445,0.462745098039216,#A1744B,True,445.0,99.0
2874,MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y445,0.629411764705882,#C5A67C,True,445.0,123.0
2875,MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,,Y445,0.543137254901961,#B9815C,True,445.0,124.0
2876,MAKE UP FOR EVER,Water Blend Face & Body Foundation,,Y445,0.617647058823529,#C18D7A,True,445.0,129.0
2877,Anastasia Beverly Hills,Luminous Foundation,,450C,0.301960784313725,#724C28,True,450.0,91.0
2878,Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,Suede N,450,0.594117647058824,#C69469,True,450.0,110.0
2879,Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Suede,450,0.476470588235294,#B36A40,True,450.0,120.0
2880,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede N,450,0.588235294117647,#C49368,True,450.0,88.0
2881,Juvia's Place,I Am Magic Foundation,Casablanca,450,0.625490196078431,#D99C66,False,450.0,93.0
2882,Exa,High Fidelity Foundation,Emily,450,0.735294117647059,#E2B995,False,450.0,115.0
2883,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Cool,450,0.413725490196078,#AB5328,True,450.0,95.0
2884,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,450,0.341176470588235,#7D4C31,True,450.0,96.0
2885,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,450,0.47843137254902,#A86E4C,True,450.0,97.0
2886,Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,450N,0.466666666666667,#A4644A,True,450.0,98.0
2887,FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,450,0.468627450980392,#9C7153,True,450.0,99.0
2888,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,450G,0.523529411764706,#B48357,True,450.0,100.0
2889,Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,450C,0.480392156862745,#AF6946,True,450.0,116.0
2890,HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Chocolate Mousse,450G,0.482352941176471,#A47C52,True,450.0,101.0
2891,Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,,450,0.607843137254902,#C28C74,True,450.0,117.0
2892,La Mer,The Soft Fluid Long Wear Foundation SPF 20,Sepia,450,0.594117647058824,#D09B5F,True,450.0,118.0
2893,Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,Copper,450,0.550980392156863,#B37C66,True,450.0,119.0
2894,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede C,455,0.458823529411765,#B17539,True,455.0,88.0
2895,MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y455,0.462745098039216,#997153,True,455.0,122.0
2896,MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,,Y455,0.684313725490196,#DDA380,True,455.0,126.0
2897,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,455R,0.619607843137255,#CC9670,True,455.0,100.0
2898,MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y455,0.615686274509804,#C9A371,True,455.0,123.0
2899,MAKE UP FOR EVER,Water Blend Face & Body Foundation,,Y455,0.53921568627451,#AF7D64,True,455.0,129.0
2900,Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Suede,460,0.531372549019608,#C57D4A,True,460.0,120.0
2901,Revlon,ColorStay Makeup For Normal/Dry Skin,Macadamia,460,0.782352941176471,#F5C29A,True,460.0,112.0
2902,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede W,460,0.562745098039216,#C08D5F,True,460.0,88.0
2903,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Suede C,460,0.441176470588235,#AB5F36,True,460.0,89.0
2904,Exa,High Fidelity Foundation,Gretta,460,0.758823529411765,#DFC1A4,False,460.0,115.0
2905,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Warm,460,0.341176470588235,#82472C,True,460.0,95.0
2906,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,460,0.319607843137255,#74432F,True,460.0,96.0
2907,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,460,0.476470588235294,#A6634D,True,460.0,97.0
2908,Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,460W,0.505882352941176,#AF7453,True,460.0,98.0
2909,FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,460,0.470588235294118,#9A6956,True,460.0,99.0
2910,Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,460N,0.441176470588235,#996948,True,460.0,116.0
